工商银行,1020000,E时代卡,19,6,622203,1
工商银行,1020000,理财金卡,19,6,622208,1
工商银行,1020000,准贷记卡(个普),16,6,622210,4
工商银行,1020000,准贷记卡(个普),16,6,622211,4
工商银行,1020000,准贷记卡(个普),16,6,622212,4
工商银行,1020000,准贷记卡(个普),16,6,622213,4
工商银行,1020000,准贷记卡(个普),16,6,622214,4
工商银行,1020000,牡丹灵通卡,18,6,622110,1
工商银行,1020000,准贷记卡(商普),16,6,622220,4
工商银行,1020000,牡丹卡(商务卡),16,6,622223,4
工商银行,1020000,准贷记卡(商金),16,6,622225,4
工商银行,1020000,牡丹卡(商务卡),16,6,622229,4
工商银行,1020000,贷记卡(个普),16,6,622230,2
工商银行,1020000,牡丹卡(个人卡),16,6,622231,2
工商银行,1020000,牡丹卡(个人卡),16,6,622232,2
工商银行,1020000,牡丹卡(个人卡),16,6,622233,2
工商银行,1020000,牡丹卡(个人卡),16,6,622234,2
工商银行,1020000,贷记卡(个金),16,6,622235,2
工商银行,1020000,牡丹交通卡,16,6,622237,2
工商银行,1020000,准贷记卡(个金),16,6,622215,4
工商银行,1020000,牡丹交通卡,16,6,622239,2
工商银行,1020000,贷记卡(商普),16,6,622240,2
工商银行,1020000,贷记卡(商金),16,6,622245,2
工商银行,1020000,牡丹卡(商务卡),16,6,622224,4
工商银行,1020000,牡丹灵通卡,18,6,622303,1
工商银行,1020000,牡丹灵通卡,18,6,622304,1
工商银行,1020000,牡丹灵通卡,18,6,622305,1
工商银行,1020000,牡丹灵通卡,18,6,622306,1
工商银行,1020000,牡丹灵通卡,18,6,622307,1
工商银行,1020000,牡丹灵通卡,18,6,622308,1
工商银行,1020000,牡丹灵通卡,18,6,622309,1
工商银行,1020000,牡丹交通卡,16,6,622238,2
工商银行,1020000,牡丹灵通卡,18,6,622314,1
工商银行,1020000,牡丹灵通卡,18,6,622315,1
工商银行,1020000,牡丹灵通卡,18,6,622317,1
工商银行,1020000,牡丹灵通卡,18,6,622302,1
工商银行,1020000,牡丹灵通卡,18,6,622402,1
工商银行,1020000,牡丹灵通卡,18,6,622403,1
工商银行,1020000,牡丹灵通卡,18,6,622404,1
工商银行,1020000,牡丹灵通卡,18,6,622313,1
工商银行,1020000,牡丹灵通卡,18,6,622504,1
工商银行,1020000,牡丹灵通卡,18,6,622505,1
工商银行,1020000,牡丹灵通卡,18,6,622509,1
工商银行,1020000,牡丹灵通卡,18,6,622513,1
工商银行,1020000,牡丹灵通卡,18,6,622517,1
工商银行,1020000,牡丹灵通卡,18,6,622502,1
工商银行,1020000,牡丹灵通卡,18,6,622604,1
工商银行,1020000,牡丹灵通卡,18,6,622605,1
工商银行,1020000,牡丹灵通卡,18,6,622606,1
工商银行,1020000,牡丹灵通卡,18,6,622510,1
工商银行,1020000,牡丹灵通卡,18,6,622703,1
工商银行,1020000,牡丹灵通卡,18,6,622715,1
工商银行,1020000,牡丹灵通卡,18,6,622806,1
工商银行,1020000,牡丹灵通卡,18,6,622902,1
工商银行,1020000,牡丹灵通卡,18,6,622903,1
工商银行,1020000,牡丹灵通卡,18,6,622706,1
工商银行,1020000,牡丹灵通卡,18,6,623002,1
工商银行,1020000,牡丹灵通卡,18,6,623006,1
工商银行,1020000,牡丹灵通卡,18,6,623008,1
工商银行,1020000,牡丹灵通卡,18,6,623011,1
工商银行,1020000,牡丹灵通卡,18,6,623012,1
工商银行,1020000,牡丹灵通卡,18,6,622904,1
工商银行,1020000,牡丹灵通卡,18,6,623015,1
工商银行,1020000,牡丹灵通卡,18,6,623100,1
工商银行,1020000,牡丹灵通卡,18,6,623202,1
工商银行,1020000,牡丹灵通卡,18,6,623301,1
工商银行,1020000,牡丹灵通卡,18,6,623400,1
工商银行,1020000,牡丹灵通卡,18,6,623500,1
工商银行,1020000,牡丹灵通卡,18,6,623602,1
工商银行,1020000,牡丹灵通卡,18,6,623803,1
工商银行,1020000,牡丹灵通卡,18,6,623901,1
工商银行,1020000,牡丹灵通卡,18,6,623014,1
工商银行,1020000,牡丹灵通卡,18,6,624100,1
工商银行,1020000,牡丹灵通卡,18,6,624200,1
工商银行,1020000,牡丹灵通卡,18,6,624301,1
工商银行,1020000,牡丹灵通卡,18,6,624402,1
工商银行,1020000,牡丹贷记卡,16,8,62451804,2
工商银行,1020000,牡丹贷记卡,16,8,62451810,2
工商银行,1020000,牡丹贷记卡,16,8,62451811,2
工商银行,1020000,牡丹信用卡,16,7,6245806,2
工商银行,1020000,牡丹贷记卡,16,8,62458071,2
工商银行,1020000,牡丹信用卡,16,7,6253098,2
工商银行,1020000,牡丹灵通卡,18,6,623700,1
工商银行,1020000,中央预算单位公务卡,16,6,628288,2
工商银行,1020000,牡丹灵通卡,18,6,624000,1
工商银行,1020000,牡丹灵通卡(银联卡),19,4,9558,1
工商银行,1020000,财政预算单位公务卡,16,6,628286,2
工商银行,1020000,牡丹卡白金卡,16,6,622206,2
工商银行,1020000,牡丹卡普卡,19,6,621225,1
工商银行,1020000,国航知音牡丹信用卡,16,6,526836,2
工商银行,1020000,国航知音牡丹信用卡,16,6,513685,2
工商银行,1020000,国航知音牡丹信用卡,16,6,543098,2
工商银行,1020000,国航知音牡丹信用卡,16,6,458441,2
工商银行,1020000,银联标准卡,19,6,620058,1
工商银行,1020000,中职学生资助卡,19,6,621281,1
工商银行,1020000,专用信用消费卡,16,6,622246,2
工商银行,1020000,牡丹社会保障卡,19,6,900000,1
中国工商银行,1020000,牡丹东航联名卡,16,6,544210,2
中国工商银行,1020000,牡丹东航联名卡,16,6,548943,2
中国工商银行,1020000,牡丹运通白金卡,15,6,370267,2
中国工商银行,1020000,福农灵通卡,19,6,621558,1
中国工商银行,1020000,福农灵通卡,19,6,621559,1
工商银行,1020000,灵通卡,19,6,621722,1
工商银行,1020000,灵通卡,19,6,621723,1
中国工商银行,1020000,中国旅行卡,19,6,620086,1
工商银行,1020000,牡丹卡普卡,19,6,621226,1
工商银行,1020000,国际借记卡,16,6,402791,1
工商银行,1020000,国际借记卡,16,6,427028,1
工商银行,1020000,国际借记卡,16,6,427038,1
工商银行,1020000,国际借记卡,16,6,548259,1
中国工商银行,1020000,牡丹JCB信用卡,16,6,356879,2
中国工商银行,1020000,牡丹JCB信用卡,16,6,356880,2
中国工商银行,1020000,牡丹JCB信用卡,16,6,356881,2
中国工商银行,1020000,牡丹JCB信用卡,16,6,356882,2
中国工商银行,1020000,牡丹多币种卡,16,6,524374,2
中国工商银行,1020000,牡丹多币种卡,16,6,528856,2
中国工商银行,1020000,牡丹多币种卡,16,6,550213,2
中国工商银行,1020000,武警军人保障卡,19,6,621618,1
中国工商银行,1020000,借记卡,19,6,623062,1
工商银行,1020000,预付芯片卡,19,6,620516,1
工商银行,1020000,理财金账户金卡,19,6,621227,1
工商银行,1020000,工银财富卡,19,6,621288,1
工商银行,1020000,灵通卡,19,6,621721,1
工商银行,1020000,牡丹宁波市民卡,19,6,900010,1
工行布鲁塞尔,1020056,贷记卡,16,6,625929,2
中国工商银行布鲁塞尔分行,1020056,借记卡,16,6,621376,1
中国工商银行布鲁塞尔分行,1020056,预付卡,16,6,620054,3
中国工商银行布鲁塞尔分行,1020056,预付卡,16,6,620142,3
工行加拿大,1020124,贷记卡,16,6,625930,2
中国工商银行加拿大分行,1020124,借记卡,16,6,621761,1
中国工商银行加拿大分行,1020124,借记卡,16,6,621749,1
中国工商银行巴黎分行,1020250,借记卡,16,6,621300,1
中国工商银行巴黎分行,1020250,借记卡,16,6,621378,1
中国工商银行巴黎分行,1020250,贷记卡,16,6,625114,2
中国工商银行法兰克福分行,1020276,贷记卡,16,6,622159,2
吉林农信联合社,14452400,吉卡,19,6,622935,1
中国工商银行法兰克福分行,1020276,借记卡,19,6,621720,1
中国工商银行法兰克福分行,1020276,贷记卡,16,6,625021,2
中国工商银行法兰克福分行,1020276,贷记卡,16,6,625022,2
工银法兰克福,1020276,贷记卡,16,6,625932,2
中国工商银行法兰克福分行,1020276,借记卡,19,6,621379,1
中国工商银行法兰克福分行,1020276,预付卡,19,6,620114,3
中国工商银行法兰克福分行,1020276,预付卡,19,6,620146,3
中国工商银行(亚洲)有限公司,1020344,ICBC(Asia) Credit,16,6,622889,2
中国工商银行(亚洲)有限公司,1020344,ICBC Credit Card,16,6,625900,2
中国工商银行(亚洲)有限公司,1020344,CNYEasylinkCard,16,6,622944,1
中国工商银行(亚洲)有限公司,1020344,EliteClubATMCard,16,6,622949,1
中国工商银行(亚洲)有限公司,1020344,港币信用卡,16,6,625915,2
中国工商银行(亚洲)有限公司,1020344,港币信用卡,16,6,625916,2
中国工商银行(亚洲)有限公司,1020344,工银亚洲预付卡,16,6,620030,3
中国工商银行(印尼),1020360,印尼盾复合卡,16,6,622171,2
中国工商银行(印尼),1020360,借记卡,19,6,621240,1
中国工商银行印尼分行,1020360,借记卡,19,6,621724,1
工银印尼,1020360,贷记卡,16,6,625931,2
中国工商银行（印度尼西亚）,1020360,借记卡,19,6,621762,1
工行米兰,1020380,贷记卡,16,6,625113,2
中国工商银行米兰分行,1020380,借记卡,16,6,621371,1
中国工商银行米兰分行,1020380,预付卡,16,6,620143,3
中国工商银行米兰分行,1020380,预付卡,16,6,620149,3
工行东京分行,1020392,工行东京借记卡,16,6,621730,1
工行阿拉木图,1020398,贷记卡,16,6,625928,2
中国工商银行阿拉木图子行,1020398,借记卡,19,6,621414,1
中国工商银行阿拉木图子行,1020398,贷记卡,16,6,625914,2
中国工商银行阿拉木图子行,1020398,借记卡,19,6,621375,1
中国工商银行阿拉木图子行,1020398,预付卡,19,6,620187,3
工行首尔,1020410,借记卡,16,6,621734,1
中国工商银行万象分行,1020418,借记卡,16,6,621433,1
中国工商银行万象分行,1020418,贷记卡,16,6,625986,2
中国工商银行卢森堡分行,1020442,借记卡,16,6,621370,1
中国工商银行卢森堡分行,1020442,贷记卡,16,6,625925,2
中国工商银行澳门分行,1020446,E时代卡,19,6,622926,1
中国工商银行澳门分行,1020446,E时代卡,19,6,622927,1
中国工商银行澳门分行,1020446,E时代卡,19,6,622928,1
中国工商银行澳门分行,1020446,理财金账户,19,6,622929,1
中国工商银行澳门分行,1020446,理财金账户,19,6,622930,1
中国工商银行澳门分行,1020446,理财金账户,19,6,622931,1
中国工商银行（澳门）,1020446,借记卡,19,6,621733,1
中国工商银行（澳门）,1020446,借记卡,19,6,621732,1
中国工商银行澳门分行,1020446,预付卡,16,6,620124,3
北京农村商业银行,14181000,惠通卡,19,6,621068,1
中国工商银行澳门分行,1020446,预付卡,16,6,620183,3
工行马来西亚,1020458,贷记卡,16,6,625921,2
工银马来西亚,1020458,借记卡,16,6,621764,1
工行阿姆斯特丹,1020528,贷记卡,16,6,625926,2
中国工商银行阿姆斯特丹,1020528,借记卡,19,6,621372,1
中国工商银行新加坡分行,1020702,贷记卡,16,6,622158,2
中国工商银行新加坡分行,1020702,贷记卡,16,6,625917,2
中国工商银行新加坡分行,1020702,借记卡,16,6,621765,1
中国工商银行新加坡分行,1020702,预付卡,16,6,620094,3
中国工商银行新加坡分行,1020702,预付卡,16,6,620186,3
工行河内,1020704,贷记卡,16,6,625922,2
工银河内,1020704,借记卡,19,6,621369,1
工银河内,1020704,工银越南盾借记卡,19,6,621763,1
工银河内,1020704,工银越南盾信用卡,16,6,625934,2
工银河内,1020704,预付卡,19,6,620046,3
中国工商银行马德里分行,1020724,借记卡,16,6,621750,1
工行马德里,1020724,贷记卡,16,6,625933,2
中国工商银行马德里分行,1020724,借记卡,16,6,621377,1
中国工商银行马德里分行,1020724,预付卡,16,6,620148,3
中国工商银行马德里分行,1020724,预付卡,16,6,620185,3
工银泰国,1020764,贷记卡,16,6,625920,2
工银泰国,1020764,借记卡,16,6,621367,1
工行伦敦,1020826,贷记卡,16,6,625924,2
中国工商银行伦敦子行,1020826,借记卡,16,6,621374,1
中国工商银行伦敦子行,1020826,工银伦敦借记卡,16,6,621731,1
中国工商银行伦敦子行,1020826,借记卡,16,6,621781,1
农业银行,1030000,金穗借记卡,19,3,103,1
农业银行,1030000,金穗贷记卡(银联卡),16,6,403361,2
农业银行,1030000,金穗贷记卡(银联卡),16,6,404117,2
农业银行,1030000,金穗贷记卡(银联卡),16,6,404118,2
农业银行,1030000,金穗贷记卡(银联卡),16,6,404119,2
农业银行,1030000,金穗贷记卡(银联卡),16,6,404120,2
农业银行,1030000,金穗贷记卡(银联卡),16,6,404121,2
农业银行,1030000,VISA白金卡,16,6,463758,2
农业银行,1030000,金穗贷记卡(银联卡),16,6,519412,2
农业银行,1030000,金穗贷记卡(银联卡),16,6,519413,2
农业银行,1030000,金穗贷记卡(银联卡),16,6,520082,2
农业银行,1030000,金穗贷记卡(银联卡),16,6,520083,2
农业银行,1030000,金穗信用卡(银联卡),16,5,53591,4
农业银行,1030000,金穗贷记卡,16,6,552599,2
农业银行,1030000,金穗贷记卡,16,6,558730,2
农业银行,1030000,金穗信用卡(银联卡),16,5,49102,4
农业银行,1030000,万事达白金卡,16,6,514027,2
农业银行,1030000,金穗贷记卡,16,6,622836,2
农业银行,1030000,金穗贷记卡,16,6,622837,2
农业银行,1030000,金穗通宝卡(银联卡),19,6,622840,1
CSC,26790422,贷记卡,16,6,622356,2
农业银行,1030000,金穗惠农卡,19,6,622841,1
农业银行,1030000,金穗通宝银卡,19,6,622843,1
农业银行,1030000,金穗通宝卡(银联卡),19,6,622844,1
农业银行,1030000,金穗旅游卡(银联卡),19,6,622824,1
农业银行,1030000,金穗通宝卡(银联卡),19,6,622847,1
农业银行,1030000,复合介质金穗通宝卡,19,6,622826,1
农业银行,1030000,金穗公务卡,16,6,628268,2
农业银行,1030000,金穗信用卡,16,7,6349102,4
农业银行,1030000,金穗信用卡,16,7,6353591,4
农业银行,1030000,借记卡(银联卡),19,5,95595,1
农业银行,1030000,借记卡(银联卡),19,5,95596,1
农业银行,1030000,借记卡(银联卡),19,5,95597,1
农业银行,1030000,借记卡(银联卡),19,5,95598,1
农业银行,1030000,借记卡(银联卡),19,5,95599,1
农业银行,1030000,金穗通宝卡,19,6,622846,1
农业银行,1030000,金穗通宝卡(银联卡),19,6,622848,1
农业银行,1030000,银联标准卡,19,6,620059,1
农业银行,1030000,中职学生资助卡,19,6,621282,1
农业银行,1030000,退役金卡,19,6,622828,1
农业银行,1030000,银联IC卡金卡,16,6,625996,2
农业银行,1030000,银联IC卡白金卡,16,6,625998,2
农业银行,1030000,金穗社保卡(银联卡),19,6,622823,1
农业银行,1030000,专用惠农卡,19,6,621336,1
农业银行,1030000,武警军人保障卡,19,6,621619,1
农业银行,1030000,金穗校园卡(银联卡),19,6,622821,1
农业银行,1030000,金穗星座卡(银联卡),19,6,622822,1
农业银行,1030000,金穗青年卡(银联卡),19,6,622825,1
农业银行,1030000,金穗海通卡,19,6,622827,1
农业银行,1030000,金穗通宝卡(银联卡),19,6,622845,1
农业银行,1030000,金穗通宝钻石卡,19,6,622849,1
农业银行,1030000,掌尚钱包,19,6,623018,1
农业银行,1030000,银联预算单位公务卡金卡,16,6,625997,2
中国农业银行贷记卡,1030001,金穗通商卡,16,6,622820,4
中国农业银行贷记卡,1030001,金穗通商卡,16,6,622830,4
中国农业银行贷记卡,1030001,银联白金卡,16,6,622838,2
宁波市农业银行,1033320,市民卡B卡,19,6,620501,1
中国银行,1040000,联名卡,19,6,621660,1
中国银行,1040000,个人普卡,19,6,621661,1
中国银行,1040000,个人金卡,19,6,621662,1
中国银行,1040000,员工普卡,19,6,621663,1
中国银行,1040000,员工金卡,19,6,621665,1
中国银行,1040000,理财普卡,19,6,621667,1
中国银行,1040000,理财金卡,19,6,621668,1
中国银行,1040000,理财银卡,19,6,621669,1
中国银行,1040000,理财白金卡,19,6,621666,1
中国银行,1040000,中行金融IC卡白金卡,16,6,625908,2
中国银行,1040000,中行金融IC卡普卡,16,6,625910,2
中国银行,1040000,中行金融IC卡金卡,16,6,625909,2
中国银行,1040000,中银JCB卡金卡,16,6,356833,2
中国银行,1040000,中银JCB卡普卡,16,6,356835,2
中国银行,1040000,员工普卡,16,6,409665,2
中国银行,1040000,个人普卡,16,6,409666,2
中国银行,1040000,中银威士信用卡员,16,6,409668,2
中国银行,1040000,中银威士信用卡员,16,6,409669,2
中国银行,1040000,个人白金卡,16,6,409670,2
中国银行,1040000,中银威士信用卡,16,6,409671,2
中国银行,1040000,长城公务卡,16,6,409672,2
中国银行,1040000,长城电子借记卡,19,6,456351,1
中国银行,1040000,中银万事达信用卡,16,6,512315,2
中国银行,1040000,中银万事达信用卡,16,6,512316,2
中国银行,1040000,中银万事达信用卡,16,6,512411,2
中国银行,1040000,中银万事达信用卡,16,6,512412,2
中国银行,1040000,中银万事达信用卡,16,6,514957,2
中国银行,1040000,中银威士信用卡员,16,6,409667,2
中国银行,1040000,长城万事达信用卡,16,6,518378,4
中国银行,1040000,长城万事达信用卡,16,6,518379,4
中国银行,1040000,长城万事达信用卡,16,6,518474,4
中国银行,1040000,长城万事达信用卡,16,6,518475,4
中国银行,1040000,长城万事达信用卡,16,6,518476,4
